,Open Bid_x,Open Bid_y,weekday_y,Long Swap USDPLN,Short Swap USDPLN
2015-01-19,0.07,1.6,0,-4.620976116303219e-05,3.67063492063492e-05
2015-01-20,0.18,1.65,1,-4.048964218455744e-05,2.9730902777777777e-05
2015-01-21,0.2,1.75,2,-0.000125,0.00010000000000000002
2015-01-22,0.07,1.75,3,-5.010384215991692e-05,4.0426587301587295e-05
2015-01-23,0.07,1.74,4,-4.9844236760124614e-05,4.0178571428571427e-05
2015-01-24,0.12,1.6,5,-4.4146825396825385e-05,2.8208440999138674e-05
2015-01-25,0.08,1.59,6,-4.655349794238682e-05,3.319209039548022e-05
2015-01-26,0.17,1.7,0,-4.226020892687561e-05,3.4722222222222236e-05
2015-01-27,0.18,1.66,1,-4.0725047080979286e-05,2.994791666666667e-05
2015-01-28,0.2,1.69,2,-0.00012083333333333336,9.600000000000002e-05
2015-01-29,0.07,1.75,3,-5.010384215991692e-05,4.0426587301587295e-05
2015-01-30,0.18,1.8,4,-4.402071563088512e-05,3.298611111111111e-05
2015-01-31,0.12,1.83,5,-4.737103174603173e-05,3.2230703986429184e-05
2015-02-01,0.15,1.62,6,-4.371980676328503e-05,3.2870370370370375e-05
2015-02-02,0.17,1.79,0,-4.4396961063627735e-05,3.6805555555555556e-05
2015-02-03,0.18,1.8,1,-4.402071563088512e-05,3.298611111111111e-05
2015-02-04,0.18,1.85,2,-0.00013559322033898305,0.00010221354166666666
2015-02-05,0.2,1.9,3,-4.513888888888889e-05,3.666666666666666e-05
2015-02-06,0.07,1.9,4,-5.399792315680166e-05,4.4146825396825385e-05
2015-02-07,0.08,1.72,5,-4.989711934156379e-05,3.625235404896422e-05
2015-02-08,0.08,1.72,6,-4.989711934156379e-05,3.364950316169828e-05
2015-02-09,0.07,1.92,0,-5.451713395638628e-05,4.464285714285713e-05
2015-02-10,0.2,1.93,1,-4.583333333333334e-05,3.733333333333333e-05
2015-02-11,0.07,1.9,2,-0.00016199376947040496,0.00013244047619047616
2015-02-12,0.2,1.9,3,-4.513888888888889e-05,3.666666666666666e-05
2015-02-13,0.2,1.9,4,-4.513888888888889e-05,3.666666666666666e-05
2015-02-14,0.12,1.61,5,-5.4067460317460306e-05,2.799145299145299e-05
2015-02-15,0.06,1.82,6,-5.398322851153039e-05,3.696051423324152e-05
2015-02-16,0.2,1.6,0,-4.976851851851853e-05,3e-05
2015-02-17,0.07,1.95,1,-5.5295950155763244e-05,4.5386904761904755e-05
2015-02-18,0.07,1.93,2,-0.00016433021806853585,0.000134672619047619
2015-02-19,0.08,1.7,3,-4.938271604938271e-05,3.319783197831979e-05
2015-02-20,0.22,1.95,4,-4.508196721311476e-05,3.7257495590828927e-05
2015-02-21,0.13,1.81,5,-4.867256637168142e-05,4.0096618357487925e-05
2015-02-22,0.15,1.81,6,-4.7342995169082125e-05,3.6730945821854914e-05
2015-02-23,0.17,1.7,0,-4.3447293447293455e-05,3.4722222222222236e-05
2015-02-24,0.21,1.88,1,-4.40771349862259e-05,3.3290924512298546e-05
2015-02-25,0.2,1.85,2,-0.00013194444444444446,0.00010666666666666668
2015-02-26,0.2,1.88,3,-4.467592592592593e-05,3.622222222222222e-05
2015-02-27,0.2,1.89,4,-4.490740740740741e-05,3.644444444444444e-05
2015-02-28,0.12,1.68,5,-4.6130952380952375e-05,2.948717948717948e-05
2015-03-01,0.13,1.58,6,-5.1622418879056056e-05,3.4541062801932376e-05
2015-03-02,0.2,1.71,0,-4.1666666666666665e-05,3.2444444444444446e-05
2015-03-03,0.17,1.72,1,-4.273504273504273e-05,3.518518518518518e-05
2015-03-04,0.2,1.76,2,-0.00012569444444444444,0.00010066666666666663
2015-03-05,0.17,1.53,3,-3.82241215574549e-05,3.078703703703705e-05
2015-03-06,0.21,1.41,4,-3.328741965105602e-05,2.3324851569126377e-05
2015-03-07,0.13,1.2,5,-4.2281219272369715e-05,2.5362318840579717e-05
2015-03-08,0.1,1.11,6,-4.4444444444444447e-05,1.9111111111111116e-05
2015-03-09,0.17,1.4,0,-3.513770180436847e-05,2.777777777777778e-05
2015-03-10,0.21,1.38,1,-3.2598714416896235e-05,2.2688719253604748e-05
2015-03-11,0.21,1.35,2,-9.573002754820935e-05,6.615776081424935e-05
2015-03-12,0.05,1.35,3,-4.100529100529101e-05,3.156565656565656e-05
2015-03-13,0.05,1.34,4,-4.074074074074073e-05,3.1313131313131304e-05
2015-03-14,0.12,1.2,5,-4.2906746031746015e-05,1.9965277777777776e-05
2015-03-15,0.1,1.07,6,-4.469696969696969e-05,1.8222222222222228e-05
2015-03-16,0.12,1.32,0,-3.720238095238094e-05,2.256944444444445e-05
2015-03-17,0.05,1.2,1,-4.761904761904762e-05,2.777777777777778e-05
2015-03-18,0.05,1.52,2,-0.0001365079365079365,0.00010757575757575755
2015-03-19,0.17,1.48,3,-3.703703703703704e-05,2.9629629629629637e-05
2015-03-20,0.17,1.54,4,-3.8461538461538456e-05,3.101851851851852e-05
2015-03-21,0.1,1.32,5,-4.0404040404040405e-05,2.5925925925925935e-05
2015-03-22,0.1,1.32,6,-4.0404040404040405e-05,2.5925925925925935e-05
2015-03-23,0.17,1.53,0,-3.82241215574549e-05,3.078703703703705e-05
2015-03-24,0.05,1.58,1,-4.7089947089947086e-05,3.737373737373737e-05
2015-03-25,0.17,1.57,2,-0.00011752136752136755,9.513888888888892e-05
2015-03-26,0.2,1.55,3,-3.703703703703704e-05,2.888888888888889e-05
2015-03-27,0.2,1.53,4,-3.6574074074074076e-05,2.8444444444444447e-05
2015-03-28,0.12,1.29,5,-3.645833333333332e-05,2.1918402777777777e-05
2015-03-29,0.12,1.29,6,-3.645833333333332e-05,2.4362477231329688e-05
2015-03-30,0.17,1.36,0,-3.513770180436847e-05,2.6851851851851862e-05
2015-03-31,0.2,1.46,1,-3.49537037037037e-05,2.6888888888888887e-05
2015-04-01,0.2,1.5,2,-0.00010763888888888892,8.333333333333334e-05
2015-04-02,0.17,1.48,3,-3.703703703703704e-05,2.9629629629629637e-05
2015-04-03,0.08,1.43,4,-4.038065843621398e-05,3.195673549655851e-05
2015-04-04,0.12,1.36,5,-3.8194444444444444e-05,2.2264631043257002e-05
2015-04-05,0.15,1.16,6,-4.2512077294686e-05,2.180899908172636e-05
2015-04-06,0.17,1.35,0,-3.513770180436847e-05,2.6620370370370375e-05
2015-04-07,0.08,1.16,1,-4.70679012345679e-05,2.5319567354965593e-05
2015-04-08,0.17,1.43,2,-0.00010754985754985754,8.541666666666666e-05
2015-04-09,0.2,1.43,3,-3.425925925925926e-05,2.6222222222222215e-05
2015-04-10,0.17,1.43,4,-3.584995251661918e-05,2.847222222222222e-05
2015-04-11,0.13,1.19,5,-4.3264503441494586e-05,2.168021680216802e-05
2015-04-12,0.12,1.27,6,-3.596230158730159e-05,2.187226596675415e-05
2015-04-13,0.17,1.39,0,-3.4900284900284904e-05,2.754629629629629e-05
2015-04-14,0.17,1.41,1,-3.537511870845205e-05,2.8009259259259273e-05
2015-04-15,0.2,1.4,2,-0.00010069444444444446,7.666666666666667e-05
2015-04-16,0.17,1.4,3,-3.513770180436847e-05,2.777777777777778e-05
2015-04-17,0.17,1.41,4,-3.537511870845205e-05,2.8009259259259273e-05
2015-04-18,0.12,1.32,5,-3.918650793650794e-05,2.5045537340619315e-05
2015-04-19,0.15,1.33,6,-3.5748792270531404e-05,2.5711662075298443e-05
2015-04-20,0.17,1.43,0,-3.513770180436847e-05,2.847222222222222e-05
2015-04-21,0.18,1.46,1,-3.601694915254238e-05,2.9166666666666673e-05
2015-04-22,0.18,1.45,2,-0.0001073446327683616,8.680555555555557e-05
2015-04-23,0.2,1.41,3,-3.37962962962963e-05,2.577777777777778e-05
2015-04-24,0.05,1.37,4,-4.153439153439154e-05,3.207070707070706e-05
2015-04-25,0.13,1.17,5,-4.277286135693216e-05,2.463768115942029e-05
2015-04-26,0.13,1.17,6,-4.277286135693216e-05,2.463768115942029e-05
2015-04-27,0.1,1.37,0,-3.838383838383838e-05,3.100198412698412e-05
2015-04-28,0.2,1.4,1,-3.356481481481482e-05,2.5555555555555554e-05
2015-04-29,0.2,1.37,2,-9.861111111111112e-05,7.466666666666669e-05
2015-04-30,0.2,1.44,3,-3.449074074074074e-05,2.6444444444444446e-05
2015-05-01,0.12,1.19,4,-3.39781746031746e-05,2.2916666666666667e-05
2015-05-02,0.12,1.24,5,-3.5218253968253966e-05,1.972010178117049e-05
2015-05-03,0.06,1.07,6,-3.432914046121594e-05,1.9742883379247022e-05
2015-05-04,0.14,1.3,0,-3.435672514619882e-05,2.5910364145658262e-05
2015-05-05,0.2,1.25,1,-3.0092592592592597e-05,2.2222222222222223e-05
2015-05-06,0.14,1.22,2,-9.722222222222216e-05,7.344632768361581e-05
2015-05-07,0.15,1.25,3,-3.2608695652173924e-05,2.5188323917137477e-05
2015-05-08,0.2,1.23,4,-2.9629629629629637e-05,2.177777777777778e-05
2015-05-09,0.12,1.01,5,-2.9513888888888886e-05,1.5170940170940166e-05
2015-05-10,0.15,0.97,6,-2.7053140096618365e-05,1.7447199265381086e-05
2015-05-11,0.15,0.77,0,-3.3091787439613533e-05,1.1555555555555553e-05
2015-05-12,0.2,0.98,1,-2.5000000000000008e-05,1.6222222222222223e-05
2015-05-13,0.13,1.41,2,-0.00010914454277286142,9.130434782608698e-05
2015-05-14,0.05,1.4,3,-4.100529100529101e-05,3.2828282828282826e-05
2015-05-15,0.15,1.44,4,-3.6231884057971014e-05,2.966101694915255e-05
2015-05-16,0.12,1.4,5,-3.67063492063492e-05,2.35042735042735e-05
2015-05-17,0.15,1.4,6,-3.5024154589371986e-05,2.7318640955004592e-05
2015-05-18,0.17,0.91,0,-2.4691358024691363e-05,1.6435185185185187e-05
2015-05-19,0.18,1.05,1,-2.63653483992467e-05,1.9675925925925925e-05
2015-05-20,0.18,1.08,2,-8.121468926553672e-05,6.111111111111112e-05
2015-05-21,0.18,1.15,3,-2.8719397363465158e-05,2.1990740740740743e-05
2015-05-22,0.18,1.2,4,-2.9896421845574395e-05,2.314814814814815e-05
2015-05-23,0.1,1.35,5,-3.914141414141413e-05,2.444444444444445e-05
2015-05-24,0.12,1.36,6,-3.8194444444444444e-05,2.3840769903762036e-05
2015-05-25,0.2,1.09,0,-2.754629629629629e-05,1.8666666666666665e-05
2015-05-26,0.1,1.2,1,-3.4090909090909085e-05,2.5362318840579717e-05
2015-05-27,0.18,1.28,2,-9.53389830508475e-05,7.500000000000002e-05
2015-05-28,0.2,1.24,3,-2.9861111111111117e-05,2.2000000000000006e-05
2015-05-29,0.18,1.05,4,-2.754237288135594e-05,1.9675925925925925e-05
2015-05-30,0.12,1.04,5,-3.02579365079365e-05,1.8670309653916216e-05
2015-05-31,0.15,1.04,6,-2.874396135265701e-05,1.905417814508724e-05
2015-06-01,0.18,1.1,0,-2.754237288135594e-05,2.0833333333333336e-05
2015-06-02,0.15,1.4,1,-3.5024154589371986e-05,2.777777777777778e-05
2015-06-03,0.2,1.03,2,-7.500000000000002e-05,5.2000000000000004e-05
2015-06-04,0.18,1.12,3,-2.801318267419962e-05,2.1296296296296303e-05
2015-06-05,0.11,1.28,4,-3.553553553553553e-05,2.5000000000000008e-05
2015-06-06,0.12,1.28,5,-3.4970238095238104e-05,2.4134790528233162e-05
2015-06-07,0.12,1.28,6,-3.4970238095238104e-05,2.20909886264217e-05
2015-06-08,0.18,1.4,0,-3.342749529190208e-05,2.777777777777778e-05
2015-06-09,0.18,1.26,1,-3.1308851224105464e-05,2.4537037037037038e-05
2015-06-10,0.18,1.27,2,-9.463276836158192e-05,7.430555555555557e-05
2015-06-11,0.12,1.28,3,-3.4970238095238104e-05,2.4134790528233162e-05
2015-06-12,0.18,1.32,4,-3.2721280602636545e-05,2.5925925925925935e-05
2015-06-13,0.08,1.24,5,-3.4979423868312755e-05,2.495291902071564e-05
2015-06-14,0.12,1.27,6,-3.3482142857142845e-05,2.187226596675415e-05
2015-06-15,0.2,1.31,0,-3.148148148148148e-05,2.3555555555555556e-05
2015-06-16,0.18,1.29,1,-3.2015065913371e-05,2.5231481481481485e-05
2015-06-17,0.2,1.25,2,-9.027777777777779e-05,6.666666666666667e-05
2015-06-18,0.15,1.25,3,-3.2608695652173924e-05,2.3035230352303525e-05
2015-06-19,0.18,1.25,4,-3.107344632768362e-05,2.4305555555555558e-05
2015-06-20,0.12,1.2,5,-3.298611111111111e-05,2.2313296903460843e-05
2015-06-21,0.15,1.2,6,-3.140096618357488e-05,2.272727272727273e-05
2015-06-22,0.2,0.98,0,-3.217592592592592e-05,1.6222222222222223e-05
2015-06-23,0.18,1.23,1,-3.060263653483993e-05,2.3842592592592597e-05
2015-06-24,0.15,1.16,2,-9.130434782608698e-05,6.300813008130084e-05
2015-06-25,0.15,1.13,3,-2.971014492753623e-05,2.1527777777777773e-05
2015-06-26,0.15,0.97,4,-2.5362318840579717e-05,1.782407407407407e-05
2015-06-27,0.08,1.41,5,-3.935185185185186e-05,2.8954802259887016e-05
2015-06-28,0.15,1.41,6,-3.526570048309181e-05,2.754820936639119e-05
2015-06-29,0.18,1.45,0,-3.460451977401131e-05,2.8935185185185193e-05
2015-06-30,0.15,1.45,1,-3.6231884057971014e-05,2.8935185185185193e-05
2015-07-01,0.18,0.9,2,-6.497175141242939e-05,4.86111111111111e-05
2015-07-02,0.2,1.45,3,-3.356481481481482e-05,2.666666666666667e-05
2015-07-03,0.18,1.04,4,-3.554613935969869e-05,1.944444444444445e-05
2015-07-04,0.2,1.25,5,-2.8935185185185193e-05,2.2222222222222223e-05
2015-07-05,0.15,1.27,6,-3.18840579710145e-05,2.433425160697888e-05
2015-07-06,0.17,1.37,0,-3.323836657169991e-05,2.7083333333333335e-05
2015-07-07,0.18,1.37,1,-3.2721280602636545e-05,2.7083333333333335e-05
2015-07-08,0.18,1.36,2,-9.745762711864405e-05,8.055555555555558e-05
2015-07-09,0.2,1.28,3,-2.9629629629629637e-05,2.2888888888888898e-05
2015-07-10,0.1,1.22,4,-3.333333333333333e-05,2.318640955004591e-05
2015-07-11,0.08,1.18,5,-3.343621399176953e-05,2.3540489642184557e-05
2015-07-12,0.15,1.18,6,-2.971014492753623e-05,2.2268135904499535e-05
2015-07-13,0.17,1.42,0,-3.442545109211776e-05,2.824074074074074e-05
2015-07-14,0.17,1.22,1,-2.967711301044635e-05,2.0399305555555547e-05
2015-07-15,0.18,1.24,2,-8.898305084745764e-05,7.222222222222225e-05
2015-07-16,0.22,1.24,3,-2.777777777777778e-05,1.936026936026936e-05
2015-07-17,0.22,1.25,4,-2.8005464480874326e-05,1.9570707070707066e-05
2015-07-18,0.13,1.21,5,-3.146509341199608e-05,1.8728956228956224e-05
2015-07-19,0.13,1.2,6,-3.1219272369714856e-05,1.851851851851852e-05
2015-07-20,0.2,1.26,0,-2.9166666666666673e-05,2.244444444444444e-05
2015-07-21,0.18,1.28,1,-3.060263653483993e-05,2.5000000000000008e-05
2015-07-22,0.22,1.35,2,-9.084699453551911e-05,6.502525252525252e-05
2015-07-23,0.15,1.37,3,-3.429951690821257e-05,2.7083333333333335e-05
2015-07-24,0.15,1.4,4,-3.5024154589371986e-05,2.777777777777778e-05
2015-07-25,0.13,1.25,5,-3.1219272369714856e-05,2.105034722222222e-05
2015-07-26,0.15,1.3,6,-3.140096618357488e-05,2.5022956841138655e-05
2015-07-27,0.2,1.4,0,-3.2407407407407415e-05,2.5555555555555554e-05
2015-07-28,0.18,1.36,1,-3.248587570621469e-05,2.6851851851851862e-05
2015-07-29,0.18,1.25,2,-8.968926553672319e-05,7.291666666666667e-05
2015-07-30,0.18,1.25,3,-2.9896421845574395e-05,2.4305555555555558e-05
2015-07-31,0.18,1.22,4,-2.9190207156308847e-05,2.3611111111111107e-05
2015-08-01,0.08,1.2,5,-3.266460905349794e-05,2.4011299435028253e-05
2015-08-02,0.2,1.22,6,-2.7083333333333335e-05,1.9658119658119653e-05
2015-08-03,0.15,1.26,0,-3.164251207729469e-05,2.4537037037037038e-05
2015-08-04,0.08,1.26,1,-3.549382716049382e-05,2.5423728813559322e-05
2015-08-05,0.1,1.3,2,-0.00010606060606060604,7.377049180327868e-05
2015-08-06,0.15,1.35,3,-3.381642512077295e-05,2.754237288135594e-05
2015-08-07,0.2,1.35,4,-3.125e-05,2.444444444444445e-05
2015-08-08,0.21,1.3,5,-2.846648301193756e-05,2.0992366412213737e-05
2015-08-09,0.21,1.11,6,-3.443526170798898e-05,1.6963528413910098e-05
2015-08-10,0.18,1.35,0,-3.225047080979284e-05,2.6620370370370375e-05
2015-08-11,0.15,1.35,1,-3.381642512077295e-05,2.6620370370370375e-05
2015-08-12,0.18,1.4,2,-0.00010028248587570625,8.333333333333334e-05
2015-08-13,0.15,1.4,3,-3.5024154589371986e-05,2.8719397363465158e-05
2015-08-14,0.15,1.39,4,-3.478260869565217e-05,2.754629629629629e-05
2015-08-15,0.08,1.34,5,-3.626543209876544e-05,2.730696798493409e-05
2015-08-16,0.14,1.35,6,-3.313840155945418e-05,2.4865591397849464e-05
2015-08-17,0.15,1.4,0,-3.5024154589371986e-05,2.8719397363465158e-05
2015-08-18,0.2,1.38,1,-3.1944444444444454e-05,2.5111111111111106e-05
2015-08-19,0.2,1.37,2,-9.513888888888892e-05,7.466666666666669e-05
2015-08-20,0.18,1.35,3,-3.225047080979284e-05,2.6620370370370375e-05
2015-08-21,0.18,1.35,4,-3.225047080979284e-05,2.6620370370370375e-05
2015-08-22,0.08,1.34,5,-3.626543209876544e-05,2.730696798493409e-05
2015-08-23,0.12,1.34,6,-3.39781746031746e-05,2.3403324584426942e-05
2015-08-24,0.15,1.38,0,-3.4541062801932376e-05,2.7314814814814816e-05
2015-08-25,0.15,1.5,1,-3.7439613526570055e-05,3.0092592592592597e-05
2015-08-26,0.15,1.53,2,-0.00011449275362318842,9.236111111111115e-05
2015-08-27,0.15,1.56,3,-3.888888888888889e-05,3.148148148148148e-05
2015-08-28,0.15,1.47,4,-3.6231884057971014e-05,2.9398148148148143e-05
2015-08-29,0.13,1.21,5,-4.2527040314650945e-05,1.9444444444444445e-05
2015-08-30,0.15,1.21,6,-4.130434782608696e-05,2.2956841138659323e-05
2015-08-31,0.12,1.38,0,-3.6210317460317454e-05,2.971014492753623e-05
2015-09-01,0.15,1.4,1,-3.5024154589371986e-05,2.777777777777778e-05
2015-09-02,0.15,1.41,2,-0.00010579710144927542,8.402777777777781e-05
2015-09-03,0.23,1.4,3,-3.093947606142728e-05,2.234753550543024e-05
2015-09-04,0.23,1.44,4,-3.184281842818427e-05,2.3182957393483705e-05
2015-09-05,0.12,1.33,5,-3.373015873015872e-05,2.5273224043715848e-05
2015-09-06,0.08,1.32,6,-3.575102880658436e-05,2.6836158192090404e-05
2015-09-07,0.15,1.42,0,-3.55072463768116e-05,2.824074074074074e-05
2015-09-08,0.15,1.4,1,-3.5024154589371986e-05,2.777777777777778e-05
2015-09-09,0.15,1.4,2,-0.00010507246376811595,8.333333333333334e-05
2015-09-10,0.2,1.42,3,-3.2870370370370375e-05,2.6e-05
2015-09-11,0.15,1.41,4,-3.526570048309181e-05,2.8009259259259273e-05
2015-09-12,0.04,1.41,5,-4.193376068376069e-05,2.4117140396210164e-05
2015-09-13,0.08,1.37,6,-3.703703703703703e-05,2.801318267419962e-05
2015-09-14,0.18,1.45,0,-3.483992467043315e-05,2.8935185185185193e-05
2015-09-15,0.15,1.48,1,-3.695652173913043e-05,2.9629629629629637e-05
2015-09-16,0.18,1.49,2,-0.00010663841807909607,8.958333333333335e-05
2015-09-17,0.18,1.47,3,-3.5075329566855e-05,2.9398148148148143e-05
2015-09-18,0.2,1.54,4,-3.5648148148148156e-05,2.8666666666666668e-05
2015-09-19,0.12,1.35,5,-3.4226190476190465e-05,2.5728597449908927e-05
2015-09-20,0.15,1.37,6,-3.3091787439613533e-05,2.6629935720844814e-05
2015-09-21,0.2,1.46,0,-3.37962962962963e-05,2.6888888888888887e-05
2015-09-22,0.15,1.5,1,-3.7439613526570055e-05,3.0092592592592597e-05
2015-09-23,0.15,1.75,2,-0.0001304347826086957,0.00010763888888888892
2015-09-24,0.2,1.75,3,-4.0509259259259265e-05,3.333333333333334e-05
2015-09-25,0.15,1.43,4,-3.5748792270531404e-05,2.847222222222222e-05
2015-09-26,0.45,1.27,5,-1.8582375478927202e-05,1.2903225806451614e-05
2015-09-27,0.12,1.26,6,-3.199404761904762e-05,2.367941712204007e-05
2015-09-28,0.18,1.07,0,-3.5075329566855e-05,2.0138888888888896e-05
2015-09-29,0.15,1.51,1,-3.7681159420289856e-05,3.0324074074074077e-05
2015-09-30,0.15,1.45,2,-0.00010869565217391303,8.680555555555557e-05
2015-10-01,0.15,1.48,3,-3.695652173913043e-05,2.9629629629629637e-05
2015-10-02,0.15,1.48,4,-3.695652173913043e-05,2.9629629629629637e-05
2015-10-03,0.04,1.43,5,-4.2467948717948716e-05,2.4547803617571055e-05
2015-10-04,0.15,1.43,6,-3.5748792270531404e-05,2.8007346189164363e-05
2015-10-05,0.18,1.43,0,-3.413370998116761e-05,2.847222222222222e-05
2015-10-06,0.15,1.43,1,-3.5748792270531404e-05,2.847222222222222e-05
2015-10-07,0.15,1.65,2,-0.00012318840579710147,0.00010069444444444446
2015-10-08,0.15,1.63,3,-4.057971014492755e-05,3.310185185185186e-05
2015-10-09,0.15,1.43,4,-3.5748792270531404e-05,2.847222222222222e-05
2015-10-10,0.2,1.43,5,-3.310185185185186e-05,2.414529914529914e-05
2015-10-11,0.12,2.19,6,-5.5059523809523794e-05,4.199475065616798e-05
2015-10-12,0.2,1.45,0,-3.356481481481482e-05,2.666666666666667e-05
2015-10-13,0.15,1.41,1,-3.526570048309181e-05,2.8009259259259273e-05
2015-10-14,0.2,1.45,2,-0.00010069444444444446,8e-05
2015-10-15,0.15,1.45,3,-3.6231884057971014e-05,2.8935185185185193e-05
2015-10-16,0.15,1.49,4,-3.719806763285025e-05,2.9861111111111117e-05
2015-10-17,0.12,1.45,5,-3.794642857142857e-05,2.8005464480874326e-05
2015-10-18,0.2,1.45,6,-3.356481481481482e-05,2.666666666666667e-05
2015-10-19,0.15,1.49,0,-3.719806763285025e-05,2.9861111111111117e-05
2015-10-20,0.22,1.36,1,-3.051001821493625e-05,2.188552188552189e-05
2015-10-21,0.15,1.24,2,-9.347826086956522e-05,7.222222222222225e-05
2015-10-22,0.15,1.45,3,-3.6231884057971014e-05,2.8935185185185193e-05
2015-10-23,0.15,1.45,4,-3.6231884057971014e-05,2.8935185185185193e-05
2015-10-24,0.12,1.25,5,-4.4146825396825385e-05,2.3451730418943532e-05
2015-10-25,0.12,1.45,6,-3.794642857142857e-05,2.666666666666667e-05
2015-10-26,0.18,1.37,0,-3.2721280602636545e-05,2.7083333333333335e-05
2015-10-27,0.15,1.45,1,-3.6231884057971014e-05,2.8935185185185193e-05
2015-10-28,0.15,1.45,2,-0.00010869565217391303,8.680555555555557e-05
2015-10-29,0.15,1.45,3,-3.6231884057971014e-05,2.8935185185185193e-05
2015-10-30,0.2,1.27,4,-2.9398148148148143e-05,2.2666666666666668e-05
2015-10-31,0.18,1.33,5,-3.060263653483993e-05,2.2786458333333334e-05
2015-11-01,0.12,1.33,6,-3.373015873015872e-05,2.3184601924759405e-05
2015-11-02,0.15,1.35,0,-3.381642512077295e-05,2.6620370370370375e-05
2015-11-03,0.15,1.37,1,-3.429951690821257e-05,2.7083333333333335e-05
2015-11-04,0.15,1.4,2,-0.00010507246376811595,8.333333333333334e-05
2015-11-05,0.15,1.4,3,-3.5024154589371986e-05,2.777777777777778e-05
2015-11-06,0.15,1.4,4,-3.5024154589371986e-05,2.777777777777778e-05
2015-11-07,0.1,1.34,5,-3.5101010101010104e-05,2.4222222222222218e-05
2015-11-08,0.12,1.35,6,-3.4226190476190465e-05,2.362204724409449e-05
2015-11-09,0.15,1.4,0,-3.5024154589371986e-05,2.777777777777778e-05
2015-11-10,0.17,1.41,1,-3.4188034188034204e-05,2.847805788982261e-05
2015-11-11,0.2,1.41,2,-9.791666666666668e-05,7.733333333333335e-05
2015-11-12,0.15,1.42,3,-3.55072463768116e-05,2.824074074074074e-05
2015-11-13,0.15,1.42,4,-3.55072463768116e-05,2.824074074074074e-05
2015-11-14,0.12,1.38,5,-3.4970238095238104e-05,2.641165755919854e-05
2015-11-15,0.15,1.38,6,-3.333333333333334e-05,2.68595041322314e-05
2015-11-16,0.15,1.43,0,-3.5748792270531404e-05,2.847222222222222e-05
2015-11-17,0.15,1.41,1,-3.526570048309181e-05,2.8009259259259273e-05
2015-11-18,0.12,1.35,2,-0.00010639880952380951,8.404558404558407e-05
2015-11-19,0.2,1.35,3,-3.125e-05,2.444444444444445e-05
2015-11-20,0.15,1.34,4,-3.357487922705314e-05,2.638888888888889e-05
