,Open Bid_x,Open Bid_y,weekday_y,Short Swap USDDKK,Long Swap USDDKK
2019-04-28,2.36,-0.7,6,-2.551328502415459e-05,2.2817460317460315e-05
2019-04-29,2.36,-0.79,0,-2.6192632850241547e-05,2.3561507936507935e-05
2019-04-30,2.36,-0.79,1,-2.6192632850241547e-05,2.3561507936507935e-05
2019-05-01,2.36,-0.79,2,-7.852564102564103e-05,7.068452380952381e-05
2019-05-02,2.36,-0.79,3,-2.6175213675213675e-05,2.3561507936507935e-05
2019-05-03,2.36,-0.78,4,-2.6098901098901096e-05,2.347883597883598e-05
2019-05-05,2.36,-0.78,6,-2.6098901098901096e-05,2.347883597883598e-05
2019-05-06,2.36,-0.78,0,-2.6098901098901096e-05,2.347883597883598e-05
2019-05-07,2.36,-0.78,1,-2.6098901098901096e-05,2.347883597883598e-05
2019-05-08,2.36,-0.79,2,-7.852564102564103e-05,7.068452380952381e-05
2019-05-09,2.36,-0.78,3,-2.6094276094276095e-05,2.347883597883598e-05
2019-05-10,2.34,-0.78,4,-2.6084949215143122e-05,2.3453093812375247e-05
2019-05-12,2.34,-0.7,6,-2.5469375192366883e-05,2.2787757817697938e-05
2019-05-13,2.34,-0.78,0,-2.6084949215143122e-05,2.3453093812375247e-05
2019-05-14,2.34,-0.78,1,-2.6084949215143122e-05,2.3453093812375247e-05
2019-05-15,2.34,-0.78,2,-7.825484764542937e-05,7.035928143712574e-05
2019-05-16,2.34,-0.78,3,-2.6084949215143122e-05,2.3453093812375247e-05
2019-05-17,2.34,-0.78,4,-2.6084949215143122e-05,2.3453093812375247e-05
2019-05-18,2.34,-0.7,5,-2.5469375192366883e-05,2.2787757817697938e-05
2019-05-19,2.34,-0.7,6,-2.5469375192366883e-05,2.2787757817697938e-05
2019-05-20,2.34,-0.76,0,-2.593105570944906e-05,2.328675981370592e-05
2019-05-21,2.34,-0.78,1,-2.6084949215143122e-05,2.3453093812375247e-05
2019-05-22,2.34,-0.77,2,-7.802400738688827e-05,7.010978043912175e-05
2019-05-23,2.34,-0.78,3,-2.6084949215143122e-05,2.3453093812375247e-05
2019-05-24,2.34,-0.78,4,-2.6089625537139354e-05,2.3453093812375247e-05
2019-05-26,2.34,-0.78,6,-2.6089625537139354e-05,2.3453093812375247e-05
2019-05-27,2.34,-0.78,0,-2.6089625537139354e-05,2.3453093812375247e-05
2019-05-28,2.36,-0.78,1,-2.6098901098901096e-05,2.347883597883598e-05
2019-05-29,2.36,-0.78,2,-7.829670329670329e-05,7.043650793650793e-05
2019-05-30,2.36,-0.79,3,-2.6175213675213675e-05,2.3561507936507935e-05
2019-05-31,2.36,-0.79,4,-2.6175213675213675e-05,2.3561507936507935e-05
2019-06-02,2.34,-0.77,6,-2.599814298978644e-05,2.3369926813040586e-05
2019-06-03,2.34,-0.77,0,-2.599814298978644e-05,2.3369926813040586e-05
2019-06-04,2.34,-0.79,1,-2.6152893840916125e-05,2.3536260811709912e-05
2019-06-05,2.33,-0.79,2,-7.844506517690875e-05,7.057057057057058e-05
2019-06-06,2.32,-0.78,3,-2.606598194833489e-05,2.3427041499330656e-05
2019-06-07,2.32,-0.78,4,-2.606598194833489e-05,2.3427041499330656e-05
2019-06-09,2.32,-0.79,6,-2.61437908496732e-05,2.3510709504685408e-05
2019-06-10,2.32,-0.64,0,-2.4976657329598507e-05,2.225568942436412e-05
2019-06-11,2.32,-0.78,1,-2.606598194833489e-05,2.3427041499330656e-05
2019-06-12,2.32,-0.78,2,-7.819794584500468e-05,7.028112449799197e-05
2019-06-13,2.31,-0.78,3,-2.6061173533083645e-05,2.341389728096677e-05
2019-06-14,2.31,-0.78,4,-2.6061173533083645e-05,2.341389728096677e-05
2019-06-16,2.3,-0.77,6,-2.597809076682316e-05,2.3316498316498313e-05
2019-06-17,2.3,-0.77,0,-2.597809076682316e-05,2.3316498316498313e-05
2019-06-18,2.3,-0.76,1,-2.5899843505477306e-05,2.323232323232323e-05
2019-06-19,2.3,-0.78,2,-7.816901408450706e-05,7.020202020202021e-05
2019-06-20,2.3,-0.79,3,-2.6134585289514866e-05,2.3484848484848483e-05
2019-06-21,2.23,-0.79,4,-2.612527541706012e-05,2.3391812865497078e-05
2019-06-23,2.23,-0.78,6,-2.6182187409341458e-05,2.330581355349157e-05
2019-06-24,2.23,-0.79,0,-2.625471424427038e-05,2.3391812865497078e-05
2019-06-25,2.23,-0.79,1,-2.625471424427038e-05,2.3391812865497078e-05
2019-06-26,2.23,-0.79,2,-7.876414273281113e-05,7.017543859649124e-05
2019-06-27,2.21,-0.78,3,-2.617381160688247e-05,2.3277950848044304e-05
2019-06-28,2.21,-0.77,4,-2.6041666666666665e-05,2.31914157147802e-05
2019-06-30,2.21,-0.7,6,-2.5482093663911843e-05,2.2585669781931463e-05
2019-07-01,2.21,-0.77,0,-2.6017753290480562e-05,2.31914157147802e-05
2019-07-02,2.21,-0.78,1,-2.6070763500931097e-05,2.3277950848044304e-05
2019-07-03,2.33,-0.78,2,-7.821229050279329e-05,7.032032032032031e-05
2019-07-04,2.33,-0.78,3,-2.6070763500931097e-05,2.3440106773440105e-05
2019-07-05,2.33,-0.79,4,-2.6148355058969586e-05,2.3523523523523525e-05
2019-07-07,2.35,-0.7,6,-2.546296296296296e-05,2.2802653399668325e-05
2019-07-08,2.35,-0.79,0,-2.6157407407407405e-05,2.354892205638474e-05
2019-07-09,2.35,-0.81,1,-2.6311728395061727e-05,2.371475953565506e-05
2019-07-10,2.35,-0.82,2,-7.916666666666666e-05,7.139303482587065e-05
2019-07-11,2.32,-0.83,3,-2.6455026455026453e-05,2.384538152610442e-05
2019-07-12,2.32,-0.82,4,-2.637721755368814e-05,2.3761713520749668e-05
2019-07-14,2.31,-0.7,6,-2.5436953807740324e-05,2.274253105068815e-05
2019-07-15,2.31,-0.82,0,-2.6373283395755305e-05,2.3749580396106077e-05
2019-07-16,2.31,-0.83,1,-2.6451310861423216e-05,2.38335011748909e-05
2019-07-17,2.31,-0.81,2,-7.888576779026217e-05,7.099697885196375e-05
2019-07-18,2.31,-0.8,3,-2.621722846441947e-05,2.358173883853642e-05
2019-07-19,2.31,-0.8,4,-2.621722846441947e-05,2.358173883853642e-05
2019-07-21,2.28,-0.7,6,-2.5417060119609693e-05,2.2696476964769652e-05
2019-07-22,2.28,-0.8,0,-2.6203966005665724e-05,2.3543360433604337e-05
2019-07-23,2.28,-0.8,1,-2.6203966005665724e-05,2.3543360433604337e-05
2019-07-24,2.28,-0.81,2,-7.891061452513965e-05,7.088414634146342e-05
2019-07-25,2.28,-0.78,3,-2.6070763500931097e-05,2.3373983739837398e-05
2019-07-26,2.28,-0.8,4,-2.6225946617008074e-05,2.3543360433604337e-05
2019-07-28,2.28,-0.85,6,-2.6613904407200495e-05,2.3966802168021678e-05
2019-07-29,2.28,-0.8,0,-2.6225946617008074e-05,2.3543360433604337e-05
2019-07-30,2.07,-0.78,1,-2.596439169139466e-05,2.3072747014115088e-05
2019-07-31,1.98,-0.78,2,-7.77439024390244e-05,6.879194630872483e-05
2019-08-01,1.98,-0.78,3,-2.5914634146341466e-05,2.2930648769574944e-05
2019-08-02,2.06,-0.78,4,-2.593152064451158e-05,2.305737109658678e-05
2019-08-04,2.06,-0.7,6,-2.5260154414232962e-05,2.233115468409586e-05
2019-08-05,2.06,-0.75,0,-2.5679758308157098e-05,2.2785039941902687e-05
2019-08-06,2.06,-0.77,1,-2.5847599865726755e-05,2.2966594045025417e-05
2019-08-07,2.06,-0.78,2,-7.779456193353473e-05,6.917211328976034e-05
2019-08-08,2.06,-0.78,3,-2.593152064451158e-05,2.305737109658678e-05
2019-08-09,2.06,-0.78,4,-2.593152064451158e-05,2.305737109658678e-05
2019-08-11,2.06,-0.8,6,-2.6099362202081237e-05,2.3238925199709515e-05
2019-08-12,2.06,-0.8,0,-2.6099362202081237e-05,2.3238925199709515e-05
2019-08-13,2.06,-0.8,1,-2.6099362202081237e-05,2.3238925199709515e-05
2019-08-14,2.06,-0.8,2,-7.829808660624372e-05,6.971677559912855e-05
2019-08-15,2.06,-0.8,3,-2.6099362202081237e-05,2.3238925199709515e-05
2019-08-16,2.06,-0.8,4,-2.6099362202081237e-05,2.3238925199709515e-05
2019-08-18,2.06,-0.81,6,-2.6183282980866062e-05,2.3329702251270877e-05
2019-08-19,2.06,-0.81,0,-2.6183282980866062e-05,2.3329702251270877e-05
2019-08-20,2.25,-0.8,1,-2.6167471819645733e-05,2.3504273504273504e-05
2019-08-21,2.06,-0.8,2,-7.829808660624372e-05,6.971677559912855e-05
2019-08-22,2.06,-0.79,3,-2.6015441423296405e-05,2.314814814814815e-05
2019-08-23,2.06,-0.8,4,-2.6099362202081237e-05,2.3238925199709515e-05
2019-08-25,2.13,-0.8,6,-2.615808228053126e-05,2.334043308484203e-05
2019-08-26,2.13,-0.8,0,-2.615808228053126e-05,2.334043308484203e-05
2019-08-27,2.13,-0.75,1,-2.575315840621963e-05,2.2896698615548457e-05
2019-08-28,2.25,-0.75,2,-7.729468599033817e-05,6.923076923076922e-05
2019-08-29,2.13,-0.75,3,-2.575315840621963e-05,2.2896698615548457e-05
2019-08-30,2.05,-0.77,4,-2.585919252585919e-05,2.2950819672131146e-05
2019-09-01,2.08,-0.7,6,-2.5275275275275276e-05,2.2366522366522368e-05
2019-09-02,2.08,-0.77,0,-2.585919252585919e-05,2.29978354978355e-05
2019-09-03,2.07,-0.77,1,-2.5853413654618474e-05,2.298226565327542e-05
2019-09-04,2.07,-0.77,2,-7.756024096385542e-05,6.894679695982626e-05
2019-09-05,2.07,-0.77,3,-2.5853413654618474e-05,2.298226565327542e-05
2019-09-06,2.06,-0.79,4,-2.6015441423296405e-05,2.314814814814815e-05
2019-09-08,2.06,-0.7,6,-2.5260154414232962e-05,2.233115468409586e-05
2019-09-09,2.06,-0.79,0,-2.6015441423296405e-05,2.314814814814815e-05
2019-09-10,2.06,-0.83,1,-2.6351124538435715e-05,2.3511256354393607e-05
2019-09-11,2.03,-0.83,2,-7.901422764227642e-05,7.040704070407041e-05
2019-09-12,1.97,-0.85,3,-2.6483781918564524e-05,2.3569023569023568e-05
2019-09-13,1.89,-0.86,4,-2.6539278131634817e-05,2.3548635140330645e-05
2019-09-15,1.89,-0.7,6,-2.51238499646143e-05,2.201076509034986e-05
2019-09-16,1.89,-0.86,0,-2.6539278131634817e-05,2.3548635140330645e-05
2019-09-17,1.86,-0.88,1,-2.6705966416577348e-05,2.3698523698523697e-05
2019-09-18,1.86,-0.87,2,-7.984994640943194e-05,7.080419580419581e-05
2019-09-19,2.03,-0.86,3,-2.659214092140921e-05,2.3744041070773744e-05
2019-09-20,2.18,-0.86,4,-2.667610953729934e-05,2.393431167016073e-05
2019-09-22,2.28,-0.79,6,-2.6213881441763475e-05,2.3458672086720866e-05
2019-09-23,2.28,-0.79,0,-2.6213881441763475e-05,2.3458672086720866e-05
2019-09-24,2.11,-0.79,1,-2.609184328837508e-05,2.3222579492675954e-05
2019-09-25,2.03,-0.84,2,-7.938856015779093e-05,7.068206820682067e-05
2019-09-26,2.03,-0.84,3,-2.6462853385930307e-05,2.3560689402273558e-05
2019-09-27,2.03,-0.84,4,-2.6462853385930307e-05,2.3560689402273558e-05
2019-09-29,1.93,-0.7,6,-2.5157232704402514e-05,2.2089495638983694e-05
2019-09-30,1.9,-0.84,0,-2.6451077943615258e-05,2.3371647509578545e-05
2019-10-01,1.95,-0.84,1,-2.638888888888889e-05,2.344632768361582e-05
2019-10-02,2.0,-0.81,2,-7.846153846153845e-05,6.972222222222221e-05
2019-10-03,1.9,-0.82,3,-2.619047619047619e-05,2.318007662835249e-05
2019-10-04,1.8,-0.87,4,-2.655367231638418e-05,2.3511904761904762e-05
2019-10-06,1.88,-0.7,6,-2.511537096201633e-05,2.1990740740740736e-05
2019-10-07,1.88,-0.89,0,-2.680156194533191e-05,2.38233024691358e-05
2019-10-08,1.83,-0.92,1,-2.7056277056277056e-05,2.4047899489595602e-05
2019-10-09,1.83,-0.92,2,-8.116883116883117e-05,7.214369846878681e-05
2019-10-10,1.83,-0.93,3,-2.714646464646465e-05,2.4146054181389866e-05
2019-10-11,1.8,-0.93,4,-2.714025500910747e-05,2.410714285714286e-05
2019-10-13,1.8,-0.7,6,-2.5045537340619308e-05,2.1825396825396827e-05
2019-10-14,1.8,-0.94,0,-2.7231329690346083e-05,2.420634920634921e-05
2019-10-15,1.8,-0.93,1,-2.714025500910747e-05,2.410714285714286e-05
2019-10-16,1.88,-0.89,2,-8.040468583599573e-05,7.14699074074074e-05
2019-10-17,1.8,-0.9,3,-2.6851851851851855e-05,2.3809523809523807e-05
2019-10-18,1.88,-0.91,4,-2.6979055733049344e-05,2.4016203703703704e-05
2019-10-20,1.83,-0.7,6,-2.5072150072150073e-05,2.1888496270121715e-05
2019-10-21,1.83,-0.91,0,-2.6966089466089467e-05,2.3949744797801335e-05
2019-10-22,1.83,-0.91,1,-2.6966089466089467e-05,2.3949744797801335e-05
2019-10-23,1.83,-0.93,2,-8.143939393939395e-05,7.24381625441696e-05
2019-10-24,1.8,-0.91,3,-2.694444444444444e-05,2.3908730158730158e-05
2019-10-25,1.75,-0.91,4,-2.6958105646630236e-05,2.383838383838384e-05
2019-10-27,1.75,-0.88,6,-2.668488160291439e-05,2.3535353535353537e-05
2019-10-28,1.75,-0.91,0,-2.6958105646630236e-05,2.383838383838384e-05
2019-10-29,1.68,-0.88,1,-2.6659209545115587e-05,2.3424543946932006e-05
2019-10-30,1.64,-0.88,2,-7.993197278911565e-05,7.007575757575756e-05
2019-10-31,1.62,-0.87,3,-2.6519550909794815e-05,2.321882951653944e-05
2019-11-01,1.61,-0.87,4,-2.6515151515151516e-05,2.3201362281822048e-05
2019-11-03,1.59,-0.87,6,-2.6506259780907665e-05,2.3166023166023165e-05
2019-11-04,1.59,-0.87,0,-2.6506259780907665e-05,2.3166023166023165e-05
2019-11-05,1.59,-0.87,1,-2.6506259780907665e-05,2.3166023166023165e-05
2019-11-06,1.59,-0.85,2,-7.89319248826291e-05,6.885456885456887e-05
2019-11-07,1.59,-0.85,3,-2.631064162754303e-05,2.2951522951522954e-05
2019-11-08,1.59,-0.85,4,-2.631064162754303e-05,2.2951522951522954e-05
2019-11-11,1.59,-0.85,0,-2.631064162754303e-05,2.2951522951522954e-05
2019-11-12,1.59,-0.85,1,-2.631064162754303e-05,2.2951522951522954e-05
2019-11-13,1.57,-0.85,2,-7.890070921985815e-05,6.874189364461738e-05
2019-11-14,1.57,-0.85,3,-2.6300236406619384e-05,2.2913964548205794e-05
2019-11-15,1.57,-0.85,4,-2.6300236406619384e-05,2.2913964548205794e-05
2019-11-18,1.56,-0.85,0,-2.6294978252273623e-05,2.2894965277777778e-05
2019-11-19,1.56,-0.86,1,-2.6393831553973902e-05,2.3003472222222222e-05
2019-11-20,1.54,-0.87,2,-7.945041816009559e-05,6.92257217847769e-05
2019-11-21,1.55,-0.87,3,-2.6415094339622645e-05,2.3093681917211328e-05
2019-11-22,1.54,-0.87,4,-2.648347272003186e-05,2.3075240594925634e-05
2019-11-25,1.54,-0.85,0,-2.631578947368421e-05,2.2856517935258093e-05
2019-11-26,1.53,-0.83,1,-2.607913669064748e-05,2.2617479139218268e-05
2019-11-27,1.52,-0.83,2,-7.82190132370638e-05,6.779100529100528e-05
2019-11-28,1.51,-0.85,3,-2.6268115942028984e-05,2.2797698096502875e-05
2019-11-29,1.51,-0.85,4,-2.6268115942028984e-05,2.2797698096502875e-05
2019-12-02,1.51,-0.85,0,-2.6268115942028984e-05,2.2797698096502875e-05
2019-12-03,1.53,-0.85,1,-2.6278976818545167e-05,2.2837066315327184e-05
2019-12-04,1.53,-0.85,2,-7.88369304556355e-05,6.851119894598155e-05
2019-12-05,1.53,-0.85,3,-2.6278976818545167e-05,2.2837066315327184e-05
2019-12-06,1.52,-0.85,4,-2.627356598475732e-05,2.2817460317460315e-05
2019-12-09,1.52,-0.85,0,-2.627356598475732e-05,2.2817460317460315e-05
2019-12-10,1.56,-0.85,1,-2.6294978252273623e-05,2.2894965277777778e-05
2019-12-11,1.54,-0.85,2,-7.885304659498208e-05,6.856955380577428e-05
2019-12-12,1.53,-0.88,3,-2.657873701039169e-05,2.3166447079490557e-05
2019-12-13,1.53,-0.88,4,-2.657873701039169e-05,2.3166447079490557e-05
2019-12-16,1.53,-0.89,0,-2.667865707434053e-05,2.3276240667545014e-05
2019-12-17,1.54,-0.9,1,-2.678215850258861e-05,2.340332458442695e-05
2019-12-18,1.54,-0.9,2,-8.034647550776583e-05,7.020997375328084e-05
2019-12-19,1.54,-0.9,3,-2.678215850258861e-05,2.340332458442695e-05
2019-12-20,1.54,-0.91,4,-2.688172043010753e-05,2.3512685914260717e-05
2019-12-23,1.54,-0.77,0,-2.548785344484269e-05,2.1981627296587926e-05
2019-12-24,1.6,-0.77,1,-2.5454545454545457e-05,2.211538461538462e-05
2019-12-27,2.03,-0.77,4,-2.608759553203998e-05,2.2918958562522915e-05
2019-12-30,1.78,-0.77,0,-2.5941890166028096e-05,2.2482014388489213e-05
2019-12-31,1.55,-0.8,1,-2.5793650793650793e-05,2.233115468409586e-05
2020-01-02,1.57,-0.87,3,-2.6497241922773837e-05,2.313013402507566e-05
2020-01-03,1.55,-0.83,4,-2.609126984126984e-05,2.2657952069716772e-05
2020-01-06,1.55,-0.87,0,-2.6488095238095237e-05,2.3093681917211328e-05
2020-01-07,1.53,-0.88,1,-2.657873701039169e-05,2.3166447079490557e-05
2020-01-08,1.53,-0.85,2,-7.88369304556355e-05,6.851119894598155e-05
2020-01-09,1.51,-0.84,3,-2.6167471819645733e-05,2.2687029659141213e-05
2020-01-10,1.51,-0.84,4,-2.6167471819645733e-05,2.2687029659141213e-05
2020-01-13,1.54,-0.86,0,-2.6383910792512944e-05,2.296587926509187e-05
2020-01-14,1.51,-0.88,1,-2.6570048309178745e-05,2.312970340858787e-05
2020-01-15,1.51,-0.89,2,-8.0012077294686e-05,6.97211155378486e-05
2020-01-16,1.5,-0.88,3,-2.6565656565656566e-05,2.311111111111111e-05
2020-01-17,1.49,-0.88,4,-2.656123276561233e-05,2.3092369477911647e-05
2020-01-20,1.49,-0.85,0,-2.6257096512570965e-05,2.2757697456492638e-05
2020-01-21,1.49,-0.84,1,-2.6173285198555956e-05,2.2646140116019637e-05
2020-01-22,1.49,-0.85,2,-7.877128953771289e-05,6.827309236947791e-05
2020-01-23,1.49,-0.85,3,-2.6257096512570965e-05,2.2757697456492638e-05
2020-01-24,1.49,-0.85,4,-2.6257096512570965e-05,2.2757697456492638e-05
2020-01-27,1.49,-0.85,0,-2.6257096512570965e-05,2.2757697456492638e-05
2020-01-28,1.49,-0.85,1,-2.6257096512570965e-05,2.2757697456492638e-05
2020-01-29,1.49,-0.85,2,-7.877128953771289e-05,6.827309236947791e-05
2020-01-30,1.49,-0.84,3,-2.6155717761557176e-05,2.2646140116019637e-05
2020-01-31,1.52,-0.85,4,-2.627356598475732e-05,2.2817460317460315e-05
2020-02-03,1.52,-0.88,0,-2.6574408343361413e-05,2.3148148148148147e-05
2020-02-04,1.52,-0.87,1,-2.647412755716005e-05,2.3037918871252205e-05
2020-02-05,1.52,-0.85,2,-7.882069795427195e-05,6.845238095238094e-05
2020-02-06,1.52,-0.85,3,-2.627356598475732e-05,2.2817460317460315e-05
2020-02-07,1.6,-0.85,4,-2.626262626262626e-05,2.2970085470085472e-05
2020-02-10,1.52,-0.84,0,-2.6173285198555956e-05,2.270723104056437e-05
2020-02-11,1.51,-0.86,1,-2.6368760064412236e-05,2.2908366533864544e-05
2020-02-12,1.51,-0.86,2,-7.91062801932367e-05,6.872509960159363e-05
2020-02-13,1.51,-0.86,3,-2.6368760064412236e-05,2.2908366533864544e-05
2020-02-14,1.51,-0.86,4,-2.6368760064412236e-05,2.2908366533864544e-05
2020-02-17,1.51,-0.86,0,-2.6368760064412236e-05,2.2908366533864544e-05
2020-02-18,1.5,-0.85,1,-2.626262626262626e-05,2.277777777777778e-05
2020-02-27,1.51,-0.86,3,-2.6368760064412236e-05,2.2908366533864544e-05
2020-02-28,1.51,-0.86,4,-2.6368760064412236e-05,2.2908366533864544e-05
2020-03-02,1.51,-0.86,0,-2.6368760064412236e-05,2.2908366533864544e-05
2020-03-03,1.56,-0.86,1,-2.6393831553973902e-05,2.3003472222222222e-05
2020-03-04,1.01,-0.84,2,-7.743362831858408e-05,6.42620232172471e-05
2020-03-05,1.03,-0.82,3,-2.5584795321637427e-05,2.1209633278598797e-05
2020-03-06,1.03,-0.84,4,-2.5828460038986354e-05,2.1483305966064585e-05
2020-03-09,1.03,-0.84,0,-2.5828460038986354e-05,2.1483305966064585e-05
2020-03-10,0.76,-0.87,1,-2.6024811218985978e-05,2.0991161616161612e-05
2020-03-11,0.87,-0.85,2,-7.757296466973886e-05,6.327985739750445e-05
2020-03-12,0.8,-0.86,3,-2.5925925925925925e-05,2.0987654320987655e-05
2020-03-13,0.7,-0.88,4,-2.638888888888889e-05,2.091503267973856e-05
2020-03-16,0.96,-0.88,0,-2.6422764227642275e-05,2.1825396825396827e-05
2020-03-17,1.1,-0.89,1,-2.6356589147286826e-05,2.2354497354497355e-05
2020-03-18,0.83,-0.65,2,-6.995412844036697e-05,5.373406193078324e-05
2020-03-19,0.59,-0.79,3,-2.4770904925544104e-05,1.8867924528301885e-05
2020-03-20,0.23,-0.8,4,-2.4261603375527425e-05,1.6485998193315266e-05
2020-03-23,0.23,-0.53,0,-1.951476793248945e-05,8.130081300813009e-06
2020-03-24,0.28,-0.43,1,-1.862556197816313e-05,6.7274305555555555e-06
2020-03-25,0.16,-0.3,2,-5.110497237569061e-05,4.310344827586198e-06
2020-03-26,0.19,-0.3,3,-1.7210144927536233e-05,2.100840336134449e-06
2020-03-27,0.18,-0.18,4,-1.5330904675166967e-05,-9.41619585687386e-07
2020-03-30,0.16,-0.35,0,-1.780233271945979e-05,2.634099616858235e-06
2020-03-31,0.16,-0.35,1,-1.780233271945979e-05,2.634099616858235e-06
2020-04-01,0.16,-0.25,2,-4.194260485651214e-05,7.183908045976979e-07
2020-04-02,0.18,-0.42,3,-1.818783068783069e-05,4.7080979284369114e-06
2020-04-03,0.18,-0.55,4,-2.033730158730159e-05,7.768361581920905e-06
2020-04-06,0.03,-0.55,0,-1.986638537271449e-05,4.854368932038836e-06
2020-04-07,0.08,-0.62,1,-2.1097046413502112e-05,7.71604938271605e-06
2020-04-08,0.08,-0.61,2,-6.276371308016877e-05,2.237654320987654e-05
2020-04-09,0.08,-0.68,3,-2.2151898734177217e-05,9.25925925925926e-06
2020-04-14,0.03,-0.7,1,-2.233115468409586e-05,8.899676375404533e-06
2020-04-15,0.03,-0.64,2,-6.306306306306306e-05,2.1844660194174756e-05
2020-04-16,0.03,-0.65,3,-2.097902097902098e-05,7.551240560949298e-06
2020-04-17,0.03,-0.61,4,-2.0202020202020203e-05,6.472491909385113e-06
2020-04-20,0.03,-0.61,0,-2.0202020202020203e-05,6.472491909385113e-06
2020-04-21,0.03,-0.58,1,-1.961926961926962e-05,5.6634304207119715e-06
2020-04-22,0.02,-0.54,2,-5.056980056980058e-05,1.30718954248366e-05
2020-04-23,0.03,-0.5,3,-1.7713365539452492e-05,3.5059331175836044e-06
2020-04-24,-0.02,-0.55,4,-1.8379281537176274e-05,3.6848072562358287e-06
2020-04-27,-0.02,-0.57,0,-1.8796992481203007e-05,4.25170068027211e-06
2020-04-28,-0.02,-0.52,1,-1.736111111111111e-05,5.668934240362812e-06
2020-04-29,-0.02,-0.49,2,-5.0130208333333335e-05,1.4455782312925167e-05
2020-04-30,-0.02,-0.48,3,-1.6493055555555554e-05,4.535147392290248e-06
2020-05-04,-0.02,-0.48,0,-1.6493055555555554e-05,4.535147392290248e-06
2020-05-05,-0.02,-0.55,1,-1.761517615176152e-05,6.519274376417235e-06
2020-05-06,-0.02,-0.55,2,-5.284552845528456e-05,1.9557823129251706e-05
2020-05-07,-0.02,-0.55,3,-1.761517615176152e-05,6.519274376417235e-06
2020-05-08,-0.02,-0.55,4,-1.761517615176152e-05,6.519274376417235e-06
2020-05-11,-0.02,-0.55,0,-1.761517615176152e-05,6.519274376417235e-06
2020-05-12,-0.02,-0.56,1,-1.784101174345077e-05,6.802721088435376e-06
2020-05-13,-0.02,-0.53,2,-5.149051490514905e-05,1.785714285714286e-05
2020-05-14,-0.02,-0.53,3,-1.7163504968383018e-05,5.9523809523809525e-06
2020-05-15,-0.02,-0.53,4,-1.7163504968383018e-05,5.9523809523809525e-06
2020-05-18,-0.02,-0.53,0,-1.7163504968383018e-05,5.9523809523809525e-06
2020-05-19,-0.02,-0.55,1,-1.761517615176152e-05,6.519274376417235e-06
2020-05-20,-0.02,-0.57,2,-5.4200542005420054e-05,2.125850340136054e-05
2020-05-21,-0.02,-0.56,3,-1.784101174345077e-05,6.802721088435376e-06
2020-05-22,-0.02,-0.56,4,-1.784101174345077e-05,6.802721088435376e-06
2020-05-25,-0.02,-0.56,0,-1.784101174345077e-05,6.802721088435376e-06
2020-05-26,-0.02,-0.56,1,-1.784101174345077e-05,6.802721088435376e-06
2020-05-27,-0.02,-0.55,2,-5.284552845528456e-05,1.9557823129251706e-05
2020-05-28,-0.02,-0.53,3,-1.7163504968383018e-05,5.9523809523809525e-06
2020-05-29,-0.02,-0.51,4,-1.6711833785004516e-05,5.385487528344671e-06
2020-06-02,-0.02,-0.51,1,-1.6711833785004516e-05,5.385487528344671e-06
2020-06-03,-0.02,-0.53,2,-5.149051490514905e-05,1.785714285714286e-05
2020-06-04,-0.02,-0.55,3,-1.761517615176152e-05,6.519274376417235e-06
2020-06-05,-0.01,-0.58,4,-1.8369175627240144e-05,7.575757575757575e-06
